time,count
55.21271896362305,8000
55.21307992935181,8000
55.21345281600952,8000
55.21380591392517,8000
55.21418881416321,8000
55.21497893333435,8000
55.21577310562134,8000
55.21652889251709,8000
55.21728801727295,8000
55.21765398979187,8000
55.21803092956543,8000
55.21842908859253,8000
55.21882200241089,8000
55.21922278404236,8000
55.219610929489136,8000
55.22000288963318,8000
55.220388889312744,8000
55.220765113830566,8000
55.221131801605225,8000
55.221503019332886,8000
55.22186994552612,8000
55.222267866134644,8000
55.2226619720459,8000
55.2230339050293,8000
55.22341799736023,8000
55.22380590438843,8000
55.2245819568634,8000
55.22537398338318,8000
55.226144790649414,8000
55.22689604759216,8000
55.2272789478302,8000
55.22766590118408,8000
55.22806406021118,8000
55.22846078872681,8000
55.228869915008545,8000
55.24558186531067,8000
55.24617886543274,8000
55.246620893478394,8000
55.24703288078308,8000
55.24744415283203,8000
55.24785399436951,8000
55.24826192855835,8000
55.24867391586304,8000
55.2490770816803,8000
55.249491930007935,8000
55.24990487098694,8000
55.25030994415283,8000
55.250725984573364,8000
55.25113296508789,8000
55.25154376029968,8000
55.25195097923279,8000
55.25236201286316,8000
55.252769947052,8000
55.25318002700806,8000
55.25399589538574,8000
55.25482702255249,8000
55.255255937576294,8000
55.25569796562195,8000
55.25613498687744,8000
55.25702095031738,8000
55.25753402709961,8000
55.25824689865112,8000
55.258784770965576,8000
55.259324073791504,8000
55.25987482070923,8000
55.260376930236816,8000
55.26088500022888,8000
55.261780977249146,8000
55.262266874313354,8000
55.26273798942566,8000
55.26320695877075,8000
55.263671875,8000
55.26453995704651,8000
55.26503396034241,8000
55.26602602005005,8000
55.26651883125305,8000
55.26699709892273,8000
55.27904391288757,8000
55.2797429561615,8000
55.280277967453,8000
55.28078603744507,8000
55.28128504753113,8000
55.28178095817566,8000
55.2822699546814,8000
55.282755851745605,8000
55.2840211391449,8000
55.285074949264526,8000
55.28568506240845,8000
55.286272048950195,8000
55.28681302070618,8000
55.287348985672,8000
55.28785991668701,8000
55.2883620262146,8000
55.289270877838135,8000
55.2901668548584,8000
55.29063677787781,8000
55.29111099243164,8000
55.292027950286865,8000
55.292534828186035,8000
55.29304099082947,8000
55.293540954589844,8000
55.2940399646759,8000
55.29502606391907,8000
55.29553484916687,8000
55.29603695869446,8000
55.29653596878052,8000
55.297035932540894,8000
55.2974967956543,8000
55.29799795150757,8000
55.29849600791931,8000
55.29906105995178,8000
55.29969596862793,8000
55.30062294006348,8000
55.30153512954712,8000
55.30248403549194,8000
55.30332398414612,8000
55.3038489818573,8000
55.30436992645264,8000
55.30535101890564,8000
55.305861949920654,8000
55.30636978149414,8000
55.30689096450806,8000
55.30746293067932,8000
55.30797600746155,8000
55.30888104438782,8000
55.309409856796265,8000
55.309934854507446,8000
55.310920000076294,8000
55.311399936676025,8000
55.31234693527222,8000
55.312888860702515,8000
55.31337881088257,8000
55.31432104110718,8000
55.31484889984131,8000
55.31534504890442,8000
55.3162567615509,8000
55.3167839050293,8000
55.31730389595032,8000
55.31782412528992,8000
55.31872606277466,8000
55.31961703300476,8000
55.32023096084595,8000
55.32073783874512,8000
55.321271896362305,8000
55.321792125701904,8000
55.32231402397156,8000
55.32283878326416,8000
55.3237988948822,8000
55.324337005615234,8000
55.32487511634827,8000
55.325385093688965,8000
66.82125186920166,9000
66.8227469921112,9000
66.8234760761261,9000
79.14214301109314,10000
79.1430869102478,10000
79.14371013641357,10000
79.14428305625916,10000
92.17221093177795,11000
92.17360496520996,11000
92.17469096183777,11000
92.17527890205383,11000
92.17584013938904,11000
92.1763858795166,11000
92.17692399024963,11000
92.17748689651489,11000
92.17802500724792,11000
107.10343098640442,12000
107.1274037361145,12000
120.7693829536438,13000
120.77026391029358,13000
120.77089810371399,13000
138.80384397506714,14000
138.80475878715515,14000
138.80538082122803,14000
138.80595588684082,14000
138.80653500556946,14000
138.80714988708496,14000
138.80774307250977,14000
138.8082959651947,14000
138.80948781967163,14000
138.81007194519043,14000
138.8106451034546,14000
138.811203956604,14000
138.81176209449768,14000
138.81231999397278,14000
138.81287789344788,14000
138.8134469985962,14000
138.81400895118713,14000
138.8145728111267,14000
138.81512999534607,14000
138.81572103500366,14000
138.81629490852356,14000
138.81685495376587,14000
138.8175220489502,14000
138.81808805465698,14000
156.9193799495697,15000
156.92037105560303,15000
156.9210560321808,15000
156.92169189453125,15000
156.92230796813965,15000
156.92291593551636,15000
156.92363095283508,15000
156.92422890663147,15000
156.92479300498962,15000
156.9253900051117,15000
156.9259979724884,15000
156.9265911579132,15000
156.9272117614746,15000
156.9278438091278,15000
156.9284188747406,15000
156.92901492118835,15000
156.9296178817749,15000
156.9302260875702,15000
156.93153500556946,15000
156.93217492103577,15000
156.93274784088135,15000
156.93406796455383,15000
156.9346408843994,15000
156.93525409698486,15000
156.9358639717102,15000
156.93646907806396,15000
156.93707084655762,15000
156.93767595291138,15000
156.9382779598236,15000
156.93888187408447,15000
156.9395079612732,15000
156.94007778167725,15000
156.94069409370422,15000
156.9412648677826,15000
156.94185090065002,15000
156.94270396232605,15000
156.94326901435852,15000
157.03181290626526,15000
157.03355288505554,15000
157.0342469215393,15000
157.0349099636078,15000
157.03554391860962,15000
157.03685307502747,15000
157.03747391700745,15000
157.03811383247375,15000
157.0387659072876,15000
157.03937911987305,15000
157.04002785682678,15000
157.04066014289856,15000
157.04127192497253,15000
157.04189085960388,15000
157.04251408576965,15000
157.043133020401,15000
157.04375886917114,15000
157.04440307617188,15000
157.04587292671204,15000
157.04726576805115,15000
157.04789209365845,15000
157.04921507835388,15000
157.0498468875885,15000
157.0504767894745,15000
157.05110788345337,15000
157.0517749786377,15000
157.0523989200592,15000
157.05303192138672,15000
157.05365109443665,15000
157.0542778968811,15000
157.05490398406982,15000
157.05554795265198,15000
157.05695176124573,15000
157.05759000778198,15000
157.05924487113953,15000
157.05998301506042,15000
157.06069898605347,15000
157.06135296821594,15000
157.0619900226593,15000
157.06265091896057,15000
157.06328797340393,15000
157.06392407417297,15000
157.06457710266113,15000
157.06598591804504,15000
157.0673530101776,15000
157.0680091381073,15000
157.06873512268066,15000
157.06940603256226,15000
157.07006692886353,15000
157.07153391838074,15000
157.07220792770386,15000
157.07289290428162,15000
157.07358694076538,15000
157.07426595687866,15000
157.0749340057373,15000
157.09992694854736,15000
157.1007959842682,15000
157.10148787498474,15000
157.10216617584229,15000
157.10282492637634,15000
157.10348987579346,15000
157.10414600372314,15000
157.10479187965393,15000
157.1054539680481,15000
157.10610699653625,15000
157.1067988872528,15000
157.1081690788269,15000
157.10951900482178,15000
157.11019492149353,15000
157.11086916923523,15000
157.11152482032776,15000
157.11218690872192,15000
157.11286783218384,15000
157.11356592178345,15000
157.11425113677979,15000
157.1149389743805,15000
157.1155869960785,15000
157.11625695228577,15000
157.1169319152832,15000
157.11759901046753,15000
157.11829686164856,15000
157.11896777153015,15000
157.1196370124817,15000
157.12029695510864,15000
157.12096285820007,15000
157.1216311454773,15000
157.1223030090332,15000
157.12296509742737,15000
157.12367391586304,15000
157.12434196472168,15000
157.12501096725464,15000
157.1256868839264,15000
157.12636303901672,15000
157.12702703475952,15000
157.1277551651001,15000
157.128436088562,15000
157.12913489341736,15000
157.1298429965973,15000
157.13051891326904,15000
157.1311900615692,15000
157.1318700313568,15000
157.13262915611267,15000
157.13332104682922,15000
157.13399505615234,15000
157.13470792770386,15000
157.13539385795593,15000
157.13608694076538,15000
157.13677096366882,15000
157.13744592666626,15000
157.1381378173828,15000
157.13881707191467,15000
157.13953280448914,15000
157.14022397994995,15000
157.14096188545227,15000
157.14166402816772,15000
157.14235401153564,15000
157.14305996894836,15000
176.40626096725464,16000
176.40747594833374,16000
176.4083490371704,16000
176.40914273262024,16000
176.4099018573761,16000
176.41065192222595,16000
176.41139698028564,16000
176.41212797164917,16000
176.412859916687,16000
176.41359281539917,16000
176.41432309150696,16000
176.4150459766388,16000
176.41576409339905,16000
176.41730499267578,16000
176.4180450439453,16000
176.41878581047058,16000
176.41952300071716,16000
176.42026495933533,16000
176.42102885246277,16000
176.421728849411,16000
176.42246294021606,16000
176.42319703102112,16000
176.4239330291748,16000
176.424644947052,16000
176.42539715766907,16000
176.42613887786865,16000
202.53611397743225,17000
202.5373809337616,17000
227.4586808681488,18000
227.4599690437317,18000
227.46238589286804,18000
227.46321177482605,18000
227.4648699760437,18000
227.46646094322205,18000
227.46727514266968,18000
227.4680860042572,18000
227.46888780593872,18000
227.46964693069458,18000
227.47045302391052,18000
227.47125101089478,18000
227.47206497192383,18000
227.47286987304688,18000
227.47367310523987,18000
227.4744348526001,18000
227.47520279884338,18000
227.47673392295837,18000
227.47755885124207,18000
227.47832679748535,18000
227.52055883407593,18000
227.5216019153595,18000
227.52238392829895,18000
227.5231409072876,18000
227.52389097213745,18000
227.5246319770813,18000
227.5256950855255,18000
227.52645111083984,18000
227.5272238254547,18000
227.5279779434204,18000
227.52875876426697,18000
237.64360308647156,18446
