time,count
0.0,0
0.500791072845459,1000
0.5058391094207764,1000
1.0493321418762207,2000
1.0501289367675781,2000
1.8425962924957275,3000
2.7603511810302734,4000
2.7611231803894043,4000
2.7615301609039307,4000
2.7619032859802246,4000
2.762238025665283,4000
2.762777090072632,4000
2.763193130493164,4000
2.7636711597442627,4000
2.76408314704895,4000
2.764430284500122,4000
2.764780044555664,4000
2.765172004699707,4000
2.7655320167541504,4000
2.7660322189331055,4000
2.766585111618042,4000
2.766983985900879,4000
2.7674241065979004,4000
2.767782211303711,4000
2.768118143081665,4000
2.7685372829437256,4000
2.768893003463745,4000
2.7692229747772217,4000
2.7696540355682373,4000
2.7700018882751465,4000
2.7703330516815186,4000
2.7708041667938232,4000
2.7711660861968994,4000
2.771494150161743,4000
2.7718260288238525,4000
2.772170066833496,4000
2.772602081298828,4000
2.772975206375122,4000
2.773332118988037,4000
2.7771379947662354,4000
2.777574300765991,4000
2.7779312133789062,4000
2.778391122817993,4000
2.778733253479004,4000
2.7790701389312744,4000
2.7794721126556396,4000
2.7798233032226562,4000
2.780168056488037,4000
2.780590057373047,4000
2.780946969985962,4000
2.7812962532043457,4000
2.7817070484161377,4000
2.782068967819214,4000
2.782437324523926,4000
2.78300404548645,4000
2.78338623046875,4000
2.7837319374084473,4000
2.7841711044311523,4000
2.7845921516418457,4000
2.7849581241607666,4000
2.7853939533233643,4000
2.785771131515503,4000
2.7861289978027344,4000
2.7865560054779053,4000
2.786949872970581,4000
2.787320137023926,4000
2.787766218185425,4000
2.7881481647491455,4000
2.7885141372680664,4000
2.788992166519165,4000
2.7893850803375244,4000
2.789764165878296,4000
2.7903292179107666,4000
2.7907211780548096,4000
2.7910799980163574,4000
3.810371160507202,5000
3.8113129138946533,5000
3.811950206756592,5000
3.812404155731201,5000
3.812891960144043,5000
3.8134851455688477,5000
3.81390118598938,5000
4.962374925613403,6000
4.963194131851196,6000
4.963747262954712,6000
4.9641711711883545,6000
4.964726209640503,6000
4.965345144271851,6000
4.965847015380859,6000
4.9664671421051025,6000
4.966881036758423,6000
4.967337131500244,6000
4.967943906784058,6000
4.968465089797974,6000
4.968945026397705,6000
4.969463109970093,6000
4.969939947128296,6000
4.970363140106201,6000
4.9708380699157715,6000
4.971240997314453,6000
4.971642255783081,6000
6.285938024520874,7000
6.286879062652588,7000
6.287376165390015,7000
6.28783106803894,7000
6.2882561683654785,7000
6.28877329826355,7000
6.289202928543091,7000
6.289679288864136,7000
6.290101051330566,7000
6.290513038635254,7000
6.291038990020752,7000
6.291461229324341,7000
6.291895151138306,7000
6.292346239089966,7000
6.292757987976074,7000
6.293169975280762,7000
6.293745040893555,7000
6.294266223907471,7000
6.294730186462402,7000
6.295295000076294,7000
6.295742988586426,7000
6.296166181564331,7000
6.296672105789185,7000
6.297108173370361,7000
6.297523021697998,7000
6.298053979873657,7000
6.298533201217651,7000
6.299039125442505,7000
6.299601078033447,7000
6.300079107284546,7000
6.300512075424194,7000
6.3009960651397705,7000
6.301415920257568,7000
6.301865100860596,7000
6.302405118942261,7000
6.30285906791687,7000
6.303282022476196,7000
6.303800106048584,7000
6.304227113723755,7000
6.304646968841553,7000
6.305146217346191,7000
6.305603265762329,7000
6.306027173995972,7000
6.306581020355225,7000
6.307035207748413,7000
6.307470083236694,7000
6.307999134063721,7000
6.308449029922485,7000
6.308872938156128,7000
6.309424161911011,7000
6.309868097305298,7000
6.310299873352051,7000
6.310856103897095,7000
6.311331272125244,7000
6.311780214309692,7000
7.706289052963257,8000
7.7072319984436035,8000
7.707799196243286,8000
7.708291053771973,8000
7.708915948867798,8000
7.709589004516602,8000
7.7101171016693115,8000
7.710632085800171,8000
7.71120810508728,8000
7.7116858959198,8000
7.712144136428833,8000
7.712618112564087,8000
7.713108062744141,8000
7.7136311531066895,8000
7.714156150817871,8000
7.7146241664886475,8000
7.7150561809539795,8000
7.716092109680176,8000
7.716676235198975,8000
7.717274188995361,8000
7.717746019363403,8000
7.718297243118286,8000
7.7188169956207275,8000
7.719377040863037,8000
7.7198872566223145,8000
7.720368146896362,8000
7.720901966094971,8000
7.721441030502319,8000
7.721933126449585,8000
7.72248101234436,8000
7.723045110702515,8000
7.723537921905518,8000
7.7240891456604,8000
7.724656105041504,8000
7.725145101547241,8000
7.725666046142578,8000
7.726216077804565,8000
7.726686954498291,8000
7.72722315788269,8000
7.727782249450684,8000
7.728283166885376,8000
7.728755950927734,8000
7.7293381690979,8000
7.729802131652832,8000
7.730417013168335,8000
7.7309510707855225,8000
7.731470108032227,8000
7.732042074203491,8000
7.732629060745239,8000
7.733147144317627,8000
7.7337141036987305,8000
7.7342541217803955,8000
7.734786033630371,8000
7.735335111618042,8000
7.73585319519043,8000
7.736354112625122,8000
7.736897230148315,8000
7.737413167953491,8000
7.737912178039551,8000
7.73842716217041,8000
7.738967180252075,8000
7.7395920753479,8000
7.74010705947876,8000
7.74062705039978,8000
7.741156101226807,8000
7.741718053817749,8000
7.74229621887207,8000
7.742940902709961,8000
7.743534088134766,8000
7.744102239608765,8000
7.744646072387695,8000
7.7452380657196045,8000
7.745880126953125,8000
7.746464014053345,8000
7.747080087661743,8000
7.747838020324707,8000
7.7485620975494385,8000
7.749253988265991,8000
7.74987006187439,8000
7.750456094741821,8000
7.7510480880737305,8000
7.751718282699585,8000
7.7523112297058105,8000
7.752888202667236,8000
7.753535985946655,8000
7.754080057144165,8000
7.755163908004761,8000
7.755766153335571,8000
9.00165605545044,9000
9.002685070037842,9000
9.003339052200317,9000
9.003942966461182,9000
10.290443181991577,10000
10.291490077972412,10000
10.292161226272583,10000
10.29277229309082,10000
11.444400310516357,11000
11.445456981658936,11000
11.446147203445435,11000
11.446717977523804,11000
11.447314023971558,11000
11.447906017303467,11000
11.448645114898682,11000
11.449294090270996,11000
11.449904918670654,11000
11.450448989868164,11000
11.453104972839355,11000
11.453723907470703,11000
11.454288959503174,11000
11.454928159713745,11000
11.455510139465332,11000
11.456066131591797,11000
11.456700086593628,11000
11.457243204116821,11000
11.457871198654175,11000
11.458481073379517,11000
11.459059000015259,11000
11.45967411994934,11000
11.46025013923645,11000
11.460825204849243,11000
11.46141505241394,11000
11.462016105651855,11000
11.462562084197998,11000
11.46316409111023,11000
11.463730096817017,11000
11.46432113647461,11000
11.464911222457886,11000
11.465616226196289,11000
11.466377973556519,11000
11.467067956924438,11000
11.467696189880371,11000
11.468304872512817,11000
11.468967914581299,11000
11.469590187072754,11000
11.470175981521606,11000
11.47088623046875,11000
11.471514225006104,11000
11.472108125686646,11000
11.472727060317993,11000
11.473485231399536,11000
11.474124193191528,11000
11.474825143814087,11000
11.475466012954712,11000
11.476117134094238,11000
11.47680115699768,11000
11.477444171905518,11000
11.478085994720459,11000
11.478694200515747,11000
11.479283094406128,11000
11.479943037033081,11000
11.480551958084106,11000
11.481162071228027,11000
11.481797218322754,11000
11.482432126998901,11000
11.483479022979736,11000
11.484158039093018,11000
11.484776973724365,11000
11.485392332077026,11000
11.486043930053711,11000
11.486646175384521,11000
11.48727822303772,11000
11.48790192604065,11000
11.488547086715698,11000
11.489177227020264,11000
11.489833116531372,11000
11.490533113479614,11000
11.491265058517456,11000
11.491887092590332,11000
11.492487907409668,11000
11.493170022964478,11000
11.49379014968872,11000
11.494405269622803,11000
11.4950852394104,11000
11.49568796157837,11000
11.496350049972534,11000
11.497050285339355,11000
11.497656106948853,11000
11.498287200927734,11000
11.499040126800537,11000
11.499741077423096,11000
11.500389099121094,11000
11.501006126403809,11000
11.50161099433899,11000
11.502321004867554,11000
11.502978086471558,11000
11.503643274307251,11000
11.504314184188843,11000
11.504958152770996,11000
11.50557804107666,11000
11.506295204162598,11000
11.50692105293274,11000
11.507619142532349,11000
11.508417129516602,11000
11.509178161621094,11000
11.509868144989014,11000
11.510542154312134,11000
11.511292934417725,11000
11.5120530128479,11000
12.664891958236694,12000
12.66606593132019,12000
13.847187042236328,13000
13.848368883132935,13000
13.849103212356567,13000
13.849775075912476,13000
13.850637197494507,13000
13.85137414932251,13000
13.852185249328613,13000
13.852904081344604,13000
13.853564023971558,13000
13.854213953018188,13000
13.854897022247314,13000
13.855546236038208,13000
13.856222152709961,13000
13.856918096542358,13000
13.857574939727783,13000
13.858250141143799,13000
13.859004974365234,13000
13.859643936157227,13000
13.860323190689087,13000
13.861072301864624,13000
13.861753225326538,13000
13.862401008605957,13000
13.86313509941101,13000
13.863779067993164,13000
13.864490032196045,13000
15.051849126815796,14000
15.053003072738647,14000
15.053798913955688,14000
15.054524898529053,14000
16.288623094558716,15000
16.289732217788696,15000
16.290492057800293,15000
16.291205167770386,15000
16.291938066482544,15000
16.292656898498535,15000
16.2933828830719,15000
16.294241189956665,15000
16.294950246810913,15000
16.29561710357666,15000
16.296319007873535,15000
16.2969810962677,15000
16.29770302772522,15000
16.298655033111572,15000
16.29955220222473,15000
16.300345182418823,15000
16.301064014434814,15000
16.301775217056274,15000
16.302566289901733,15000
16.303407192230225,15000
17.383706092834473,16000
17.384895086288452,16000
17.385679244995117,16000
17.386420965194702,16000
17.387190103530884,16000
17.387888193130493,16000
17.388703107833862,16000
17.38959002494812,16000
18.582961082458496,17000
18.584180116653442,17000
18.58498787879944,17000
19.76842212677002,18000
19.76957106590271,18000
19.770361185073853,18000
19.771140098571777,18000
19.771854162216187,18000
19.77268624305725,18000
19.773487091064453,18000
19.774293184280396,18000
19.775045156478882,18000
19.775734186172485,18000
19.77646803855896,18000
19.77718210220337,18000
19.777950048446655,18000
19.77880311012268,18000
19.77953004837036,18000
19.780365228652954,18000
19.781058073043823,18000
19.781819105148315,18000
19.782616138458252,18000
19.783427238464355,18000
19.78421926498413,18000
19.784942150115967,18000
19.785671949386597,18000
19.786410093307495,18000
19.788785934448242,18000
19.789552927017212,18000
19.790283203125,18000
19.791035175323486,18000
19.79179286956787,18000
19.792554140090942,18000
19.79331612586975,18000
19.7940411567688,18000
19.794762134552002,18000
19.795653104782104,18000
19.796551942825317,18000
19.797377109527588,18000
19.798232078552246,18000
19.79900312423706,18000
19.79977011680603,18000
19.8005850315094,18000
19.801366090774536,18000
19.802119970321655,18000
19.80285120010376,18000
19.803629159927368,18000
19.804358959197998,18000
19.80511999130249,18000
19.805923223495483,18000
19.80672311782837,18000
19.807454109191895,18000
19.808274030685425,18000
19.809093236923218,18000
19.809903144836426,18000
19.810749053955078,18000
19.811506032943726,18000
19.81224012374878,18000
19.813040256500244,18000
19.813769102096558,18000
19.8145911693573,18000
19.81535005569458,18000
19.81615900993347,18000
19.81694507598877,18000
19.817684173583984,18000
19.818428993225098,18000
19.8192241191864,18000
19.8199622631073,18000
19.820740222930908,18000
19.821535110473633,18000
19.822320222854614,18000
19.823336124420166,18000
19.8242449760437,18000
19.82504415512085,18000
19.82585906982422,18000
19.826629161834717,18000
19.827452898025513,18000
19.828256130218506,18000
19.829142093658447,18000
19.829950094223022,18000
19.830745220184326,18000
19.831583976745605,18000
19.832435131072998,18000
19.833245038986206,18000
19.8340322971344,18000
19.83489418029785,18000
19.835777044296265,18000
19.836573123931885,18000
19.837350130081177,18000
19.838126182556152,18000
19.838937282562256,18000
19.839736223220825,18000
19.840521097183228,18000
19.841310024261475,18000
19.842092037200928,18000
19.842864990234375,18000
19.843667030334473,18000
19.844478130340576,18000
19.845316171646118,18000
19.846171140670776,18000
19.847042083740234,18000
19.84784698486328,18000
19.848649978637695,18000
19.84946322441101,18000
19.850288152694702,18000
19.851078033447266,18000
19.851871013641357,18000
19.8526611328125,18000
19.85343909263611,18000
19.85424518585205,18000
19.85505700111389,18000
19.855849027633667,18000
19.856627941131592,18000
19.85739803314209,18000
19.858190059661865,18000
19.859034299850464,18000
19.85983109474182,18000
19.86067008972168,18000
19.861464262008667,18000
19.86225914955139,18000
19.863376140594482,18000
19.864264965057373,18000
19.86507821083069,18000
19.86589217185974,18000
19.8667471408844,18000
19.86757206916809,18000
19.86839199066162,18000
19.869245052337646,18000
19.870044946670532,18000
19.870869159698486,18000
19.871756076812744,18000
19.872595071792603,18000
19.87344527244568,18000
21.131787061691284,19000
21.133480072021484,19000
21.134437322616577,19000
21.135334968566895,19000
21.136365175247192,19000
21.13727903366089,19000
21.138156175613403,19000
21.139077186584473,19000
21.139885187149048,19000
21.140743017196655,19000
21.14161515235901,19000
21.14244818687439,19000
21.143262147903442,19000
21.144193172454834,19000
22.426727056503296,20000
22.428004264831543,20000
22.428926944732666,20000
22.429789066314697,20000
22.430681228637695,20000
22.431599140167236,20000
22.4324951171875,20000
22.43338394165039,20000
22.43420910835266,20000
23.811140298843384,21000
23.812451124191284,21000
23.813371896743774,21000
23.81431293487549,21000
23.815375089645386,21000
23.81631588935852,21000
23.817162036895752,21000
23.818088054656982,21000
23.818937063217163,21000
23.81983518600464,21000
23.82072401046753,21000
23.821561098098755,21000
23.822383165359497,21000
23.823292016983032,21000
23.82413125038147,21000
23.824955224990845,21000
23.825815200805664,21000
23.826656103134155,21000
23.827481269836426,21000
23.828432321548462,21000
23.829357147216797,21000
23.83035707473755,21000
23.83128809928894,21000
23.832197189331055,21000
23.83305597305298,21000
23.833949089050293,21000
23.83485221862793,21000
23.835717916488647,21000
23.836567163467407,21000
23.83743906021118,21000
23.838277101516724,21000
23.83915114402771,21000
23.840017080307007,21000
23.841068029403687,21000
23.841938972473145,21000
23.842791080474854,21000
23.843648195266724,21000
23.84457802772522,21000
23.845453023910522,21000
23.846291065216064,21000
23.847183227539062,21000
23.84804105758667,21000
23.849111080169678,21000
23.850107192993164,21000
23.851048946380615,21000
23.851936101913452,21000
23.852816104888916,21000
23.85369610786438,21000
23.854578971862793,21000
23.85547924041748,21000
23.856406211853027,21000
23.857309103012085,21000
23.85819697380066,21000
23.859421014785767,21000
23.86031699180603,21000
23.861164093017578,21000
23.862104177474976,21000
23.862967014312744,21000
23.863830089569092,21000
23.864705085754395,21000
23.86561894416809,21000
23.86649513244629,21000
23.867443084716797,21000
23.868328094482422,21000
23.86919617652893,21000
23.870089054107666,21000
23.870963096618652,21000
23.871832132339478,21000
23.872848987579346,21000
23.87374210357666,21000
23.8747661113739,21000
23.875699043273926,21000
23.876609086990356,21000
23.877515077590942,21000
23.878435134887695,21000
23.879375219345093,21000
23.880264043807983,21000
23.881139993667603,21000
23.882065057754517,21000
23.88300609588623,21000
23.883891105651855,21000
23.884788990020752,21000
23.88583517074585,21000
23.886729955673218,21000
23.88764214515686,21000
23.88855504989624,21000
23.88946008682251,21000
23.890342235565186,21000
23.891245126724243,21000
23.892117023468018,21000
23.89304208755493,21000
23.89397621154785,21000
23.89487314224243,21000
23.895788192749023,21000
23.896741151809692,21000
23.89763903617859,21000
23.898563146591187,21000
23.90047311782837,21000
23.901450157165527,21000
23.90235710144043,21000
23.903268098831177,21000
23.90423011779785,21000
23.905152082443237,21000
23.906042098999023,21000
23.90707516670227,21000
23.907974004745483,21000
23.90890598297119,21000
23.9102201461792,21000
23.911182165145874,21000
23.91216206550598,21000
23.91305923461914,21000
23.914035081863403,21000
23.915008068084717,21000
23.91597604751587,21000
23.916853189468384,21000
23.91787815093994,21000
23.918771982192993,21000
23.919636011123657,21000
23.920623302459717,21000
23.921558141708374,21000
23.922550201416016,21000
23.923511028289795,21000
23.92445421218872,21000
23.925397157669067,21000
23.926337003707886,21000
23.927249908447266,21000
23.92819619178772,21000
23.929102182388306,21000
25.50811219215393,22000
25.509567975997925,22000
25.510622024536133,22000
25.511621236801147,22000
25.51284408569336,22000
25.514114141464233,22000
25.515244007110596,22000
25.516330003738403,22000
25.517434120178223,22000
25.518434047698975,22000
26.720787048339844,23000
26.7222421169281,23000
26.72329616546631,23000
26.724271297454834,23000
26.7253839969635,23000
26.726376056671143,23000
26.727330207824707,23000
26.72836995124817,23000
26.72930097579956,23000
26.73023533821106,23000
26.73127293586731,23000
26.732336282730103,23000
26.733379125595093,23000
26.734496116638184,23000
26.735496997833252,23000
26.736496210098267,23000
26.73747205734253,23000
26.738418102264404,23000
26.739477157592773,23000
26.740421295166016,23000
26.74293303489685,23000
26.743974924087524,23000
27.41580605506897,23595
27.41729426383972,23595
