time,count
14655.971323728561,17000
14655.972179889679,17000
14655.973037958145,17000
14655.97387599945,17000
14655.974700927734,17000
14655.97546172142,17000
14655.976225852966,17000
14655.977001905441,17000
14655.9778778553,17000
14655.97971701622,17000
14655.9815158844,17000
14655.982361078262,17000
14655.983242988586,17000
14655.985025882721,17000
14655.986787080765,17000
14655.98763203621,17000
14655.988495111465,17000
14655.989392757416,17000
14655.99042391777,17000
14655.99131989479,17000
14655.99220085144,17000
14655.993084907532,17000
14655.993967056274,17000
14655.9948117733,17000
14655.996389865875,17000
14655.997313976288,17000
14655.998325824738,17000
14655.999280929565,17000
14656.00018787384,17000
14656.001038074493,17000
14656.00185585022,17000
14656.002774953842,17000
14656.004410743713,17000
14656.00587105751,17000
14656.008093833923,17000
14656.009130001068,17000
14656.010220050812,17000
14656.011214971542,17000
14656.012133836746,17000
14656.014768838882,17000
14656.016795873642,17000
14656.018331766129,17000
14656.022515773773,17000
14656.023525714874,17000
14656.024455785751,17000
14656.025423765182,17000
14656.02637386322,17000
14656.02734375,17000
14656.028301000595,17000
14656.029496908188,17000
14656.03064084053,17000
14656.031584978104,17000
